@iot.id,@iot.selfLink,FeatureOfInterest@iot.navigationLink,Datastream@iot.navigationLink,phenomenonTime,resultTime,result,resultQuality,validTime,parameters,Commit@iot.navigationLink,ylabel
432101,https://istsos.org/v4/v1.1/Observations(432101),https://istsos.org/v4/v1.1/Observations(432101)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432101)/Datastream,2023-01-08T08:09:45Z,2023-01-08T08:09:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432101)/Commit(306),mm
432102,https://istsos.org/v4/v1.1/Observations(432102),https://istsos.org/v4/v1.1/Observations(432102)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432102)/Datastream,2023-01-08T08:23:10Z,2023-01-08T08:23:10Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432102)/Commit(306),mm
432103,https://istsos.org/v4/v1.1/Observations(432103),https://istsos.org/v4/v1.1/Observations(432103)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432103)/Datastream,2023-01-08T08:53:10Z,2023-01-08T08:53:10Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432103)/Commit(306),mm
432104,https://istsos.org/v4/v1.1/Observations(432104),https://istsos.org/v4/v1.1/Observations(432104)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432104)/Datastream,2023-01-08T09:10:10Z,2023-01-08T09:10:10Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432104)/Commit(306),mm
432105,https://istsos.org/v4/v1.1/Observations(432105),https://istsos.org/v4/v1.1/Observations(432105)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432105)/Datastream,2023-01-08T09:49:45Z,2023-01-08T09:49:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432105)/Commit(306),mm
432106,https://istsos.org/v4/v1.1/Observations(432106),https://istsos.org/v4/v1.1/Observations(432106)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432106)/Datastream,2023-01-08T10:04:40Z,2023-01-08T10:04:40Z,1.2,91,,,https://istsos.org/v4/v1.1/Observations(432106)/Commit(306),mm
432107,https://istsos.org/v4/v1.1/Observations(432107),https://istsos.org/v4/v1.1/Observations(432107)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432107)/Datastream,2023-01-08T10:14:30Z,2023-01-08T10:14:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432107)/Commit(306),mm
432108,https://istsos.org/v4/v1.1/Observations(432108),https://istsos.org/v4/v1.1/Observations(432108)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432108)/Datastream,2023-01-08T10:28:55Z,2023-01-08T10:28:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432108)/Commit(306),mm
432109,https://istsos.org/v4/v1.1/Observations(432109),https://istsos.org/v4/v1.1/Observations(432109)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432109)/Datastream,2023-01-08T10:51:20Z,2023-01-08T10:51:20Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432109)/Commit(306),mm
432110,https://istsos.org/v4/v1.1/Observations(432110),https://istsos.org/v4/v1.1/Observations(432110)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432110)/Datastream,2023-01-08T11:29:25Z,2023-01-08T11:29:25Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432110)/Commit(306),mm
432111,https://istsos.org/v4/v1.1/Observations(432111),https://istsos.org/v4/v1.1/Observations(432111)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432111)/Datastream,2023-01-08T12:54:25Z,2023-01-08T12:54:25Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432111)/Commit(306),mm
432112,https://istsos.org/v4/v1.1/Observations(432112),https://istsos.org/v4/v1.1/Observations(432112)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432112)/Datastream,2023-01-08T13:18:40Z,2023-01-08T13:18:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432112)/Commit(306),mm
432113,https://istsos.org/v4/v1.1/Observations(432113),https://istsos.org/v4/v1.1/Observations(432113)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432113)/Datastream,2023-01-08T14:12:35Z,2023-01-08T14:12:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432113)/Commit(306),mm
432114,https://istsos.org/v4/v1.1/Observations(432114),https://istsos.org/v4/v1.1/Observations(432114)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432114)/Datastream,2023-01-08T16:02:00Z,2023-01-08T16:02:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432114)/Commit(306),mm
432115,https://istsos.org/v4/v1.1/Observations(432115),https://istsos.org/v4/v1.1/Observations(432115)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432115)/Datastream,2023-01-08T19:56:15Z,2023-01-08T19:56:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432115)/Commit(306),mm
432116,https://istsos.org/v4/v1.1/Observations(432116),https://istsos.org/v4/v1.1/Observations(432116)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432116)/Datastream,2023-01-08T22:09:15Z,2023-01-08T22:09:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432116)/Commit(306),mm
432117,https://istsos.org/v4/v1.1/Observations(432117),https://istsos.org/v4/v1.1/Observations(432117)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432117)/Datastream,2023-01-09T03:37:45Z,2023-01-09T03:37:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432117)/Commit(306),mm
432118,https://istsos.org/v4/v1.1/Observations(432118),https://istsos.org/v4/v1.1/Observations(432118)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432118)/Datastream,2023-01-09T03:45:55Z,2023-01-09T03:45:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432118)/Commit(306),mm
432119,https://istsos.org/v4/v1.1/Observations(432119),https://istsos.org/v4/v1.1/Observations(432119)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432119)/Datastream,2023-01-09T03:53:40Z,2023-01-09T03:53:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432119)/Commit(306),mm
432120,https://istsos.org/v4/v1.1/Observations(432120),https://istsos.org/v4/v1.1/Observations(432120)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432120)/Datastream,2023-01-09T03:58:15Z,2023-01-09T03:58:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432120)/Commit(306),mm
432121,https://istsos.org/v4/v1.1/Observations(432121),https://istsos.org/v4/v1.1/Observations(432121)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432121)/Datastream,2023-01-09T04:02:30Z,2023-01-09T04:02:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432121)/Commit(306),mm
432122,https://istsos.org/v4/v1.1/Observations(432122),https://istsos.org/v4/v1.1/Observations(432122)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432122)/Datastream,2023-01-09T04:08:30Z,2023-01-09T04:08:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432122)/Commit(306),mm
432123,https://istsos.org/v4/v1.1/Observations(432123),https://istsos.org/v4/v1.1/Observations(432123)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432123)/Datastream,2023-01-09T04:13:40Z,2023-01-09T04:13:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432123)/Commit(306),mm
432124,https://istsos.org/v4/v1.1/Observations(432124),https://istsos.org/v4/v1.1/Observations(432124)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432124)/Datastream,2023-01-09T04:18:35Z,2023-01-09T04:18:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432124)/Commit(306),mm
432125,https://istsos.org/v4/v1.1/Observations(432125),https://istsos.org/v4/v1.1/Observations(432125)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432125)/Datastream,2023-01-09T04:23:00Z,2023-01-09T04:23:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432125)/Commit(306),mm
432126,https://istsos.org/v4/v1.1/Observations(432126),https://istsos.org/v4/v1.1/Observations(432126)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432126)/Datastream,2023-01-09T04:27:05Z,2023-01-09T04:27:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432126)/Commit(306),mm
432127,https://istsos.org/v4/v1.1/Observations(432127),https://istsos.org/v4/v1.1/Observations(432127)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432127)/Datastream,2023-01-09T04:30:15Z,2023-01-09T04:30:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432127)/Commit(306),mm
432128,https://istsos.org/v4/v1.1/Observations(432128),https://istsos.org/v4/v1.1/Observations(432128)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432128)/Datastream,2023-01-09T04:32:50Z,2023-01-09T04:32:50Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432128)/Commit(306),mm
432129,https://istsos.org/v4/v1.1/Observations(432129),https://istsos.org/v4/v1.1/Observations(432129)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432129)/Datastream,2023-01-09T04:35:30Z,2023-01-09T04:35:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432129)/Commit(306),mm
432130,https://istsos.org/v4/v1.1/Observations(432130),https://istsos.org/v4/v1.1/Observations(432130)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432130)/Datastream,2023-01-09T04:39:40Z,2023-01-09T04:39:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432130)/Commit(306),mm
432131,https://istsos.org/v4/v1.1/Observations(432131),https://istsos.org/v4/v1.1/Observations(432131)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432131)/Datastream,2023-01-09T04:52:00Z,2023-01-09T04:52:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432131)/Commit(306),mm
432132,https://istsos.org/v4/v1.1/Observations(432132),https://istsos.org/v4/v1.1/Observations(432132)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432132)/Datastream,2023-01-09T16:02:25Z,2023-01-09T16:02:25Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432132)/Commit(306),mm
432133,https://istsos.org/v4/v1.1/Observations(432133),https://istsos.org/v4/v1.1/Observations(432133)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432133)/Datastream,2023-01-09T16:20:15Z,2023-01-09T16:20:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432133)/Commit(306),mm
432134,https://istsos.org/v4/v1.1/Observations(432134),https://istsos.org/v4/v1.1/Observations(432134)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432134)/Datastream,2023-01-09T16:56:00Z,2023-01-09T16:56:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432134)/Commit(306),mm
432135,https://istsos.org/v4/v1.1/Observations(432135),https://istsos.org/v4/v1.1/Observations(432135)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432135)/Datastream,2023-01-10T00:59:20Z,2023-01-10T00:59:20Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432135)/Commit(306),mm
432136,https://istsos.org/v4/v1.1/Observations(432136),https://istsos.org/v4/v1.1/Observations(432136)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432136)/Datastream,2023-01-10T01:42:25Z,2023-01-10T01:42:25Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432136)/Commit(306),mm
432137,https://istsos.org/v4/v1.1/Observations(432137),https://istsos.org/v4/v1.1/Observations(432137)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432137)/Datastream,2023-01-10T03:43:50Z,2023-01-10T03:43:50Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432137)/Commit(306),mm
432138,https://istsos.org/v4/v1.1/Observations(432138),https://istsos.org/v4/v1.1/Observations(432138)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432138)/Datastream,2023-01-10T03:52:55Z,2023-01-10T03:52:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432138)/Commit(306),mm
432139,https://istsos.org/v4/v1.1/Observations(432139),https://istsos.org/v4/v1.1/Observations(432139)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432139)/Datastream,2023-01-10T03:59:45Z,2023-01-10T03:59:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432139)/Commit(306),mm
432140,https://istsos.org/v4/v1.1/Observations(432140),https://istsos.org/v4/v1.1/Observations(432140)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432140)/Datastream,2023-01-10T04:12:40Z,2023-01-10T04:12:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432140)/Commit(306),mm
432141,https://istsos.org/v4/v1.1/Observations(432141),https://istsos.org/v4/v1.1/Observations(432141)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432141)/Datastream,2023-01-10T04:37:00Z,2023-01-10T04:37:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432141)/Commit(306),mm
432142,https://istsos.org/v4/v1.1/Observations(432142),https://istsos.org/v4/v1.1/Observations(432142)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432142)/Datastream,2023-01-10T05:16:45Z,2023-01-10T05:16:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432142)/Commit(306),mm
432143,https://istsos.org/v4/v1.1/Observations(432143),https://istsos.org/v4/v1.1/Observations(432143)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432143)/Datastream,2023-01-15T13:07:35Z,2023-01-15T13:07:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432143)/Commit(306),mm
432144,https://istsos.org/v4/v1.1/Observations(432144),https://istsos.org/v4/v1.1/Observations(432144)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432144)/Datastream,2023-01-15T13:16:55Z,2023-01-15T13:16:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432144)/Commit(306),mm
432145,https://istsos.org/v4/v1.1/Observations(432145),https://istsos.org/v4/v1.1/Observations(432145)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432145)/Datastream,2023-01-15T13:27:40Z,2023-01-15T13:27:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432145)/Commit(306),mm
432146,https://istsos.org/v4/v1.1/Observations(432146),https://istsos.org/v4/v1.1/Observations(432146)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432146)/Datastream,2023-01-15T13:36:40Z,2023-01-15T13:36:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432146)/Commit(306),mm
432147,https://istsos.org/v4/v1.1/Observations(432147),https://istsos.org/v4/v1.1/Observations(432147)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432147)/Datastream,2023-01-15T13:44:05Z,2023-01-15T13:44:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432147)/Commit(306),mm
432148,https://istsos.org/v4/v1.1/Observations(432148),https://istsos.org/v4/v1.1/Observations(432148)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432148)/Datastream,2023-01-15T13:55:05Z,2023-01-15T13:55:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432148)/Commit(306),mm
432149,https://istsos.org/v4/v1.1/Observations(432149),https://istsos.org/v4/v1.1/Observations(432149)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432149)/Datastream,2023-01-15T14:36:35Z,2023-01-15T14:36:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432149)/Commit(306),mm
432150,https://istsos.org/v4/v1.1/Observations(432150),https://istsos.org/v4/v1.1/Observations(432150)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432150)/Datastream,2023-01-16T16:33:00Z,2023-01-16T16:33:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432150)/Commit(306),mm
432151,https://istsos.org/v4/v1.1/Observations(432151),https://istsos.org/v4/v1.1/Observations(432151)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432151)/Datastream,2023-01-16T16:43:45Z,2023-01-16T16:43:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432151)/Commit(306),mm
432152,https://istsos.org/v4/v1.1/Observations(432152),https://istsos.org/v4/v1.1/Observations(432152)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432152)/Datastream,2023-01-17T10:15:00Z,2023-01-17T10:15:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432152)/Commit(306),mm
432153,https://istsos.org/v4/v1.1/Observations(432153),https://istsos.org/v4/v1.1/Observations(432153)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432153)/Datastream,2023-01-17T13:29:05Z,2023-01-17T13:29:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432153)/Commit(306),mm
432154,https://istsos.org/v4/v1.1/Observations(432154),https://istsos.org/v4/v1.1/Observations(432154)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432154)/Datastream,2023-01-17T13:43:35Z,2023-01-17T13:43:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432154)/Commit(306),mm
432155,https://istsos.org/v4/v1.1/Observations(432155),https://istsos.org/v4/v1.1/Observations(432155)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432155)/Datastream,2023-01-17T13:52:50Z,2023-01-17T13:52:50Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432155)/Commit(306),mm
432156,https://istsos.org/v4/v1.1/Observations(432156),https://istsos.org/v4/v1.1/Observations(432156)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432156)/Datastream,2023-01-17T14:34:15Z,2023-01-17T14:34:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432156)/Commit(306),mm
432157,https://istsos.org/v4/v1.1/Observations(432157),https://istsos.org/v4/v1.1/Observations(432157)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432157)/Datastream,2023-01-17T14:42:25Z,2023-01-17T14:42:25Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432157)/Commit(306),mm
432158,https://istsos.org/v4/v1.1/Observations(432158),https://istsos.org/v4/v1.1/Observations(432158)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432158)/Datastream,2023-02-05T12:32:00Z,2023-02-05T12:32:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432158)/Commit(306),mm
432159,https://istsos.org/v4/v1.1/Observations(432159),https://istsos.org/v4/v1.1/Observations(432159)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432159)/Datastream,2023-02-06T23:08:00Z,2023-02-06T23:08:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432159)/Commit(306),mm
432160,https://istsos.org/v4/v1.1/Observations(432160),https://istsos.org/v4/v1.1/Observations(432160)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432160)/Datastream,2023-02-06T23:34:30Z,2023-02-06T23:34:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432160)/Commit(306),mm
432161,https://istsos.org/v4/v1.1/Observations(432161),https://istsos.org/v4/v1.1/Observations(432161)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432161)/Datastream,2023-02-06T23:38:55Z,2023-02-06T23:38:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432161)/Commit(306),mm
432162,https://istsos.org/v4/v1.1/Observations(432162),https://istsos.org/v4/v1.1/Observations(432162)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432162)/Datastream,2023-02-06T23:44:05Z,2023-02-06T23:44:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432162)/Commit(306),mm
432163,https://istsos.org/v4/v1.1/Observations(432163),https://istsos.org/v4/v1.1/Observations(432163)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432163)/Datastream,2023-02-06T23:51:10Z,2023-02-06T23:51:10Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432163)/Commit(306),mm
432164,https://istsos.org/v4/v1.1/Observations(432164),https://istsos.org/v4/v1.1/Observations(432164)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432164)/Datastream,2023-02-07T00:00:00Z,2023-02-07T00:00:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432164)/Commit(306),mm
432165,https://istsos.org/v4/v1.1/Observations(432165),https://istsos.org/v4/v1.1/Observations(432165)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432165)/Datastream,2023-02-07T00:05:55Z,2023-02-07T00:05:55Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432165)/Commit(306),mm
432166,https://istsos.org/v4/v1.1/Observations(432166),https://istsos.org/v4/v1.1/Observations(432166)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432166)/Datastream,2023-02-07T00:12:15Z,2023-02-07T00:12:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432166)/Commit(306),mm
432167,https://istsos.org/v4/v1.1/Observations(432167),https://istsos.org/v4/v1.1/Observations(432167)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432167)/Datastream,2023-02-07T00:18:40Z,2023-02-07T00:18:40Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432167)/Commit(306),mm
432168,https://istsos.org/v4/v1.1/Observations(432168),https://istsos.org/v4/v1.1/Observations(432168)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432168)/Datastream,2023-02-07T00:26:45Z,2023-02-07T00:26:45Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432168)/Commit(306),mm
432169,https://istsos.org/v4/v1.1/Observations(432169),https://istsos.org/v4/v1.1/Observations(432169)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432169)/Datastream,2023-02-07T00:39:05Z,2023-02-07T00:39:05Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432169)/Commit(306),mm
432170,https://istsos.org/v4/v1.1/Observations(432170),https://istsos.org/v4/v1.1/Observations(432170)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432170)/Datastream,2023-02-07T00:50:30Z,2023-02-07T00:50:30Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432170)/Commit(306),mm
432171,https://istsos.org/v4/v1.1/Observations(432171),https://istsos.org/v4/v1.1/Observations(432171)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432171)/Datastream,2023-02-24T20:38:20Z,2023-02-24T20:38:20Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432171)/Commit(306),mm
432172,https://istsos.org/v4/v1.1/Observations(432172),https://istsos.org/v4/v1.1/Observations(432172)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432172)/Datastream,2023-02-25T00:14:20Z,2023-02-25T00:14:20Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432172)/Commit(306),mm
432173,https://istsos.org/v4/v1.1/Observations(432173),https://istsos.org/v4/v1.1/Observations(432173)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432173)/Datastream,2023-02-25T00:45:35Z,2023-02-25T00:45:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432173)/Commit(306),mm
432174,https://istsos.org/v4/v1.1/Observations(432174),https://istsos.org/v4/v1.1/Observations(432174)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432174)/Datastream,2023-02-28T04:47:00Z,2023-02-28T04:47:00Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432174)/Commit(306),mm
432175,https://istsos.org/v4/v1.1/Observations(432175),https://istsos.org/v4/v1.1/Observations(432175)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432175)/Datastream,2023-03-08T07:55:35Z,2023-03-08T07:55:35Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432175)/Commit(306),mm
432176,https://istsos.org/v4/v1.1/Observations(432176),https://istsos.org/v4/v1.1/Observations(432176)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(432176)/Datastream,2023-03-08T15:13:15Z,2023-03-08T15:13:15Z,0.2,100,,,https://istsos.org/v4/v1.1/Observations(432176)/Commit(306),mm
